incident_id,date,time,county,latitude,longitude,num_vehicles,occupants,primary_cause,secondary_cause,severity,injuries,fatalities,road_condition,driver_age,driver_gender,intox_alcohol,intox_drugs,intox_any,vehicle1_make,vehicle1_model,vehicle1_year,vehicle2_make,vehicle2_model,vehicle2_year
AK608764,03/15/2022,08:08:34,Nome,62.194592,-161.973652,2,6,speeding,NA,2,0,0,wet,41,Male,0,0,0,Volkswagen,Jetta,2017,Jeep,Grand Cherokee,2007
AK434239,07/22/2022,04:02:46,Haines,66.606113,-151.799126,2,5,impaired,NA,3,3,0,normal,21,Male,0,0,0,Kia,Sportage,2020,Toyota,RAV4,2011
AK768442,11/17/2023,13:23:00,Matanuska-Susitna,57.437689,-132.930126,2,8,distracted,NA,1,0,0,icy,41,Male,0,0,0,Volkswagen,Jetta,2009,GMC,Sierra,2012
AK958080,08/10/2024,21:22:30,Fairbanks North Star,59.036092,-142.306934,2,7,speeding,NA,2,1,0,normal,16,Male,0,0,0,GMC,Sierra,2011,Dodge,Charger,2012
AK830907,10/10/2025,03:07:23,Kodiak Island,56.766898,-160.184642,2,5,wildlife,weather,1,0,0,normal,51,Female,0,0,0,Toyota,RAV4,2014,GMC,Sierra,2020
AK034641,10/14/2024,08:27:51,Matanuska-Susitna,58.405956,-168.089111,1,2,other,NA,1,0,0,icy,60,Male,0,0,0,Mazda,CX-5,2012,NA,NA,NA
AK555598,02/13/2024,20:12:45,Kenai Peninsula,66.840811,-167.110497,2,7,speeding,weather,2,2,0,icy,51,Male,0,0,0,GMC,Sierra,2008,Jeep,Grand Cherokee,2012
AK167933,12/11/2023,12:18:11,Nome,69.81469,-131.808442,1,1,impaired,speeding,3,1,0,normal,60,Female,0,0,0,Ram,1500,2019,NA,NA,NA
AK706110,04/18/2022,01:02:58,Juneau,69.814313,-165.52991,2,2,impaired,NA,3,2,0,normal,49,Male,0,0,0,Chevrolet,Silverado,2015,Toyota,RAV4,2013
AK127813,01/06/2024,06:28:09,Matanuska-Susitna,69.858925,-144.200222,2,5,distracted,NA,3,1,1,normal,30,Female,0,0,0,Toyota,RAV4,2025,Mazda,CX-5,2007
AK734184,05/18/2024,23:21:17,Wrangell,57.971305,-141.145012,2,2,speeding,NA,2,2,0,normal,17,Female,0,0,0,Ford,F-150,2015,Jeep,Grand Cherokee,2008
AK528532,04/28/2023,16:34:22,Kenai Peninsula,70.771774,-153.326098,2,4,failure_to_yield,failure_to_yield,1,0,0,wet,36,Female,0,0,0,Subaru,Outback,2006,Hyundai,Tucson,2007
AK485285,06/07/2024,11:45:49,Juneau,67.47626,-130.911148,2,8,wildlife,weather,1,0,0,icy,35,Male,0,0,0,Ram,1500,2010,Ford,F-150,2006
AK565950,03/17/2022,00:26:23,Anchorage,61.748989,-131.366987,2,3,failure_to_yield,NA,1,0,0,normal,51,Male,0,0,0,Nissan,Rogue,2003,Nissan,Rogue,2010
AK451020,03/04/2024,17:56:20,Sitka,62.929495,-169.128605,1,1,speeding,NA,1,1,0,normal,37,Male,0,0,0,Hyundai,Tucson,2014,NA,NA,NA
AK482857,12/20/2022,11:27:05,Anchorage,67.986511,-158.107532,2,8,weather,failure_to_yield,2,1,0,normal,24,Male,0,0,0,Hyundai,Tucson,2012,Ram,1500,2001
AK129711,12/22/2024,09:14:53,Southeast Fairbanks,67.898405,-140.124972,2,6,distracted,speeding,3,0,0,wet,16,Male,0,0,0,Jeep,Grand Cherokee,2007,Honda,CR-V,2013
AK155408,11/28/2024,19:11:13,Yukon-Koyukuk,69.030456,-165.574964,2,7,distracted,NA,2,0,0,normal,16,Male,0,0,0,Jeep,Grand Cherokee,2012,Hyundai,Tucson,2022
AK287607,11/03/2025,07:19:23,Valdez-Cordova,55.82524,-154.805726,2,3,distracted,speeding,2,2,0,normal,21,Female,0,0,0,Toyota,RAV4,2019,Volkswagen,Jetta,2005
AK683087,01/14/2024,01:22:13,North Slope,65.012361,-165.613001,1,1,road_defect,NA,2,1,0,icy,33,Female,0,0,0,Volkswagen,Jetta,2015,NA,NA,NA
AK356566,03/11/2024,00:33:17,Kodiak Island,59.824299,-131.05877,2,3,wildlife,NA,1,0,0,icy,46,Male,0,0,0,Honda,CR-V,2011,Chevrolet,Silverado,2009
AK275577,08/18/2023,17:32:46,Kenai Peninsula,66.238911,-158.936962,2,3,distracted,wildlife,1,0,0,icy,46,Male,0,0,0,Hyundai,Tucson,2020,Subaru,Outback,2017
AK107051,05/01/2022,02:08:07,Anchorage,55.054373,-130.800271,2,2,weather,wildlife,3,0,0,normal,16,Male,0,0,0,Honda,CR-V,2014,Subaru,Outback,2011
AK244795,01/03/2024,02:26:57,Bethel,63.342175,-154.559046,1,2,failure_to_yield,weather,1,0,0,normal,43,Male,0,0,0,Toyota,RAV4,2004,NA,NA,NA
AK783214,08/16/2022,19:40:04,Anchorage,55.648346,-168.222513,2,5,failure_to_yield,NA,1,0,0,normal,37,Female,0,0,0,Jeep,Grand Cherokee,2019,Jeep,Grand Cherokee,2002
AK191989,08/28/2023,14:41:25,Valdez-Cordova,70.513187,-159.881862,2,2,distracted,NA,1,0,0,wet,50,Male,0,0,0,Dodge,Charger,2016,GMC,Sierra,2019
AK617273,10/28/2025,06:35:03,Wrangell,61.634847,-137.709673,1,1,other,distracted,2,1,0,normal,51,Male,0,0,0,GMC,Sierra,2020,NA,NA,NA
AK367514,09/30/2025,10:50:13,Nome,70.795226,-144.25729,2,2,other,impaired,1,0,0,normal,35,Female,0,0,0,Volkswagen,Jetta,2016,Ram,1500,2012
AK266704,10/11/2025,01:20:51,Juneau,70.892568,-162.151309,2,3,failure_to_yield,NA,1,0,0,icy,34,Female,1,0,1,Subaru,Outback,2018,Hyundai,Tucson,2007
AK552126,06/16/2024,21:52:47,Bethel,56.207263,-162.84824,2,3,impaired,NA,2,0,0,normal,54,Female,0,0,0,Subaru,Outback,2022,Ford,F-150,2010
AK418842,09/24/2022,15:24:32,Valdez-Cordova,61.611974,-164.406829,2,7,weather,NA,2,0,0,normal,54,Female,0,0,0,Honda,CR-V,2008,Honda,CR-V,2022
AK680619,10/30/2023,05:54:11,Bethel,70.516084,-139.525098,2,5,failure_to_yield,failure_to_yield,1,0,0,normal,59,Female,0,0,0,Dodge,Charger,2007,Volkswagen,Jetta,2011
AK635421,08/11/2022,11:59:50,Valdez-Cordova,64.335162,-157.454848,2,2,speeding,speeding,2,2,0,normal,36,Female,0,0,0,Honda,CR-V,2019,Hyundai,Tucson,2012
AK588718,12/24/2025,00:41:38,Anchorage,56.516499,-160.643122,1,1,weather,NA,1,1,0,normal,33,Male,0,0,0,Mazda,CX-5,2017,NA,NA,NA
AK364934,09/13/2022,15:36:49,Matanuska-Susitna,70.287176,-135.314477,2,5,impaired,wildlife,3,3,0,wet,49,Female,0,0,0,Honda,CR-V,2019,Volkswagen,Jetta,2013
AK334485,11/09/2024,10:29:57,Haines,55.646155,-168.154765,2,3,weather,distracted,3,0,0,wet,48,Female,0,0,0,Chevrolet,Silverado,2020,Dodge,Charger,2024
AK424224,04/03/2024,12:29:42,Ketchikan Gateway,70.771666,-140.948556,2,3,impaired,NA,3,3,0,icy,19,Female,0,0,0,Kia,Sportage,2015,Mazda,CX-5,2005
AK791567,05/13/2022,22:59:08,Matanuska-Susitna,65.623592,-158.26688,2,3,distracted,NA,2,3,0,normal,17,Male,0,0,0,GMC,Sierra,2014,Jeep,Grand Cherokee,2010
AK469409,03/21/2025,03:29:29,Kenai Peninsula,67.743277,-160.762562,2,5,weather,wildlife,2,2,0,icy,51,Male,0,0,0,Ram,1500,2022,Kia,Sportage,2012
AK436490,01/28/2024,08:58:22,Haines,61.438746,-163.352875,2,8,speeding,NA,1,0,0,wet,32,Female,0,0,0,Nissan,Rogue,2008,Volkswagen,Jetta,2012
AK158421,09/26/2022,01:45:35,Dillingham,66.127458,-133.601258,2,6,distracted,impaired,2,0,0,normal,34,Male,0,0,0,GMC,Sierra,2012,Mazda,CX-5,2020
AK228469,09/24/2022,14:15:20,Kenai Peninsula,60.05534,-141.8473,2,7,weather,NA,2,0,0,normal,60,Male,0,0,0,Chevrolet,Silverado,2019,Volkswagen,Jetta,2016
AK876239,11/13/2022,13:40:30,Kodiak Island,56.128622,-149.551012,2,2,fatigue,NA,2,1,0,normal,36,Female,0,0,0,Volkswagen,Jetta,2012,Nissan,Rogue,2009
AK368586,01/14/2023,21:21:28,Nome,60.289790000000004,-130.210564,2,8,fatigue,road_defect,3,4,0,icy,41,Female,0,0,0,Nissan,Rogue,2011,Volkswagen,Jetta,2011
AK250178,09/18/2025,16:49:35,Ketchikan Gateway,59.670166,-135.352481,2,3,weather,NA,2,3,0,normal,26,Female,0,0,0,Ford,F-150,2020,Toyota,RAV4,2011
AK695803,12/15/2022,09:14:07,Kodiak Island,55.456884,-131.083562,2,6,distracted,NA,2,1,0,icy,67,Female,0,0,0,Jeep,Grand Cherokee,2016,Kia,Sportage,2012
AK661848,04/01/2025,08:50:02,Haines,61.773441,-150.224372,2,3,speeding,fatigue,2,0,0,icy,48,Male,0,0,0,Ram,1500,2012,Toyota,RAV4,2011
AK777788,11/16/2025,12:42:22,Anchorage,55.190773,-134.632139,2,3,other,failure_to_yield,2,2,0,icy,24,Female,0,0,0,Dodge,Charger,2004,Chevrolet,Silverado,2018
AK890186,11/30/2024,20:21:18,Aleutians West,69.814963,-167.938702,2,6,fatigue,fatigue,1,0,0,normal,16,Male,0,0,0,Nissan,Rogue,2024,Jeep,Grand Cherokee,2013
AK655584,12/17/2023,11:15:25,Anchorage,55.688246,-162.545888,2,6,other,distracted,2,2,0,icy,16,Female,0,0,0,Chevrolet,Silverado,2018,Kia,Sportage,2014
AK368072,01/13/2025,18:26:38,Anchorage,59.785205,-164.816152,2,4,weather,speeding,2,2,0,normal,33,Male,0,0,0,Honda,CR-V,2011,Dodge,Charger,2007
AK787006,12/23/2023,04:27:29,Anchorage,65.424424,-133.189227,2,4,speeding,NA,2,0,0,normal,17,Male,0,0,0,Jeep,Grand Cherokee,2009,Dodge,Charger,2018
AK213071,06/12/2022,21:24:13,Fairbanks North Star,63.234459,-141.141276,2,3,other,wildlife,1,1,0,normal,34,Male,0,0,0,Subaru,Outback,2022,Kia,Sportage,2011
AK734258,04/09/2024,12:22:27,Juneau,68.170541,-164.276176,2,6,weather,NA,3,3,1,normal,64,Female,0,0,0,GMC,Sierra,2020,Chevrolet,Silverado,2001
AK133069,06/03/2023,10:51:42,Anchorage,67.571006,-166.209376,1,2,distracted,wildlife,1,0,0,normal,32,Female,1,0,1,Subaru,Outback,2008,NA,NA,NA
AK160517,11/20/2024,01:53:13,Anchorage,69.108975,-169.761328,2,3,distracted,NA,2,0,0,normal,35,Male,0,1,1,Nissan,Rogue,2004,Ford,F-150,2010
AK668728,03/14/2025,22:42:08,Anchorage,64.796812,-142.739428,2,7,impaired,NA,2,0,0,wet,35,Female,0,0,0,Nissan,Rogue,2008,Toyota,RAV4,2024
AK373721,01/06/2023,03:31:43,Anchorage,59.733488,-150.345945,2,6,other,failure_to_yield,1,0,0,icy,54,Female,0,0,0,GMC,Sierra,2019,Chevrolet,Silverado,2002
AK781819,07/25/2025,16:08:47,Fairbanks North Star,55.91147,-138.276664,2,6,weather,NA,1,0,0,normal,22,Male,0,0,0,Volkswagen,Jetta,2012,Nissan,Rogue,2002
AK472773,12/01/2025,08:23:16,Juneau,56.578784,-150.351602,2,8,failure_to_yield,weather,2,1,0,wet,25,Male,0,0,0,Chevrolet,Silverado,2008,Honda,CR-V,2014
AK724124,12/17/2022,05:30:58,Juneau,70.331815,-146.629997,2,8,weather,NA,2,1,0,wet,54,Female,0,0,0,Toyota,RAV4,2002,Mazda,CX-5,2020
AK721998,07/09/2024,12:27:18,Anchorage,68.529936,-135.634727,2,4,road_defect,road_defect,2,0,0,wet,49,Male,0,0,0,Dodge,Charger,2020,Honda,CR-V,2011
AK167179,12/12/2023,00:52:54,Fairbanks North Star,57.549805,-161.955935,2,6,weather,NA,1,1,0,normal,45,Female,0,0,0,Volkswagen,Jetta,2005,Honda,CR-V,2016
AK590710,07/19/2024,01:35:55,Nome,71.418819,-169.603281,1,1,weather,distracted,1,0,0,normal,36,Female,0,0,0,Ram,1500,2015,NA,NA,NA
AK056503,02/05/2024,12:28:08,Fairbanks North Star,58.781039,-161.985163,2,2,failure_to_yield,NA,2,1,0,icy,53,Male,0,0,0,Nissan,Rogue,2003,Toyota,RAV4,2005
AK358324,07/21/2022,23:22:59,Anchorage,67.918043,-147.295007,2,2,distracted,weather,1,0,0,normal,30,Female,0,0,0,Ford,F-150,2015,GMC,Sierra,2005
AK802477,10/23/2024,00:26:47,Ketchikan Gateway,69.482288,-147.383284,2,4,wildlife,NA,3,1,0,normal,18,Female,0,0,0,Nissan,Rogue,2011,GMC,Sierra,2009
AK573524,05/24/2022,12:22:31,Matanuska-Susitna,69.807618,-149.502154,2,4,weather,NA,3,1,0,icy,30,Male,0,0,0,Honda,CR-V,2012,Nissan,Rogue,2012
AK304441,01/03/2022,13:42:07,Prince of Wales-Hyder,70.732683,-162.112807,1,1,distracted,NA,2,1,0,normal,16,Male,0,0,0,Ford,F-150,2013,NA,NA,NA
AK745088,03/06/2024,12:26:54,Anchorage,65.859801,-143.382045,2,2,failure_to_yield,NA,1,0,0,normal,55,Male,0,0,0,Toyota,RAV4,2014,GMC,Sierra,2005
AK092564,12/20/2025,13:04:32,Prince of Wales-Hyder,59.880629,-148.740385,2,2,weather,impaired,2,0,0,normal,57,Nonbinary/Other,0,0,0,Nissan,Rogue,2005,Dodge,Charger,2002
AK793916,01/20/2025,10:32:44,Matanuska-Susitna,64.313238,-160.679154,2,2,other,NA,2,0,0,wet,40,Male,1,0,1,Volkswagen,Jetta,2018,Nissan,Rogue,2014
AK351933,02/18/2025,05:04:26,Kenai Peninsula,62.217138,-166.021468,2,5,road_defect,NA,2,0,0,wet,50,Male,0,0,0,Hyundai,Tucson,2020,Chevrolet,Silverado,2015
AK273542,12/16/2023,19:14:04,Sitka,65.426949,-146.583474,1,4,weather,fatigue,2,1,0,icy,40,Male,0,0,0,Ram,1500,2005,NA,NA,NA
AK359903,01/18/2025,05:22:51,Matanuska-Susitna,56.21308,-162.492565,2,3,speeding,failure_to_yield,1,0,0,normal,16,Male,0,0,0,Chevrolet,Silverado,2009,Toyota,RAV4,2020
AK400399,09/13/2025,15:48:45,Bethel,64.800136,-154.572164,2,3,impaired,NA,3,1,0,icy,38,Male,0,0,0,Kia,Sportage,2018,Nissan,Rogue,2005
AK080239,08/12/2025,13:12:28,Juneau,59.830159,-130.072502,2,3,failure_to_yield,NA,3,3,1,normal,38,Male,0,0,0,Dodge,Charger,2014,Honda,CR-V,2007
AK173055,10/24/2023,02:41:02,Ketchikan Gateway,55.008177,-140.544589,2,3,distracted,impaired,1,1,0,normal,70,Male,0,0,0,Hyundai,Tucson,2016,GMC,Sierra,2011
AK874934,06/12/2022,07:07:53,Valdez-Cordova,56.89663,-134.8721,2,4,distracted,NA,2,3,0,normal,62,Female,0,0,0,Toyota,RAV4,2011,Hyundai,Tucson,2013
AK390120,06/13/2024,23:05:02,Anchorage,56.136964999999996,-145.858153,2,3,impaired,NA,3,3,0,icy,57,Male,1,0,1,Ram,1500,2018,GMC,Sierra,2010
AK548386,06/07/2025,02:25:30,Anchorage,57.298159,-163.780527,2,4,distracted,speeding,1,0,0,normal,68,Female,0,0,0,Nissan,Rogue,2008,Mazda,CX-5,2018
AK143424,05/23/2025,16:20:00,Fairbanks North Star,58.455794,-135.769563,2,6,weather,fatigue,3,2,0,icy,64,Female,0,0,0,Subaru,Outback,2016,Dodge,Charger,2003
AK383813,04/28/2025,19:33:42,Fairbanks North Star,56.894836,-150.460779,1,1,speeding,failure_to_yield,2,1,0,normal,51,Male,0,0,0,Jeep,Grand Cherokee,2010,NA,NA,NA
AK828580,01/28/2024,15:01:34,Anchorage,61.948655,-138.682485,2,3,speeding,NA,3,0,0,normal,16,Male,0,0,0,Ram,1500,2010,Hyundai,Tucson,2004
AK353538,02/12/2023,10:08:36,Anchorage,69.621202,-144.517878,2,3,speeding,fatigue,2,1,0,icy,35,Female,0,0,0,Chevrolet,Silverado,2012,Toyota,RAV4,2016
AK802499,11/13/2024,01:20:18,Fairbanks North Star,68.490422,-147.916713,2,8,speeding,impaired,3,3,0,normal,58,Female,0,0,0,GMC,Sierra,2013,Honda,CR-V,2001
AK540266,04/07/2025,10:03:36,Anchorage,64.219967,-143.245151,2,7,distracted,NA,1,0,0,normal,19,Female,0,0,0,Jeep,Grand Cherokee,2008,Ford,F-150,2009
AK995496,05/13/2025,10:49:08,Kodiak Island,61.392674,-142.047538,2,2,impaired,NA,2,0,0,icy,72,Female,0,0,0,Honda,CR-V,2019,Jeep,Grand Cherokee,2006
AK822458,02/07/2022,23:40:54,Anchorage,70.546475,-154.844209,2,3,impaired,failure_to_yield,2,1,0,normal,40,Male,0,0,0,Chevrolet,Silverado,2012,Kia,Sportage,2021
AK640729,03/14/2024,17:13:06,Anchorage,55.348034,-166.767286,1,2,weather,speeding,1,0,0,normal,17,Female,0,0,0,Nissan,Rogue,2014,NA,NA,NA
AK621320,04/14/2025,14:49:10,Fairbanks North Star,62.707536,-154.506914,2,7,impaired,NA,1,0,0,normal,50,Female,0,0,0,Mazda,CX-5,2016,Ford,F-150,2006
AK091500,11/18/2023,10:24:43,Matanuska-Susitna,68.722505,-130.688591,2,2,speeding,NA,3,0,0,wet,17,Female,0,0,0,Ram,1500,2023,Ford,F-150,2011
AK746183,11/08/2024,12:22:50,Matanuska-Susitna,68.31997,-159.073258,2,3,other,NA,2,1,0,icy,16,Male,0,0,0,Hyundai,Tucson,2005,Nissan,Rogue,2010
AK338392,05/11/2024,23:25:29,Matanuska-Susitna,68.264689,-133.964928,2,8,weather,fatigue,2,3,0,wet,61,Female,0,0,0,Ford,F-150,2005,Jeep,Grand Cherokee,2012
AK777726,05/22/2023,19:33:12,Anchorage,64.709268,-166.436766,2,2,fatigue,NA,1,0,0,normal,22,Female,0,0,0,Toyota,RAV4,2009,Subaru,Outback,2017
AK167012,12/02/2025,15:34:18,Anchorage,63.951872,-138.521257,2,2,speeding,NA,2,1,0,normal,57,Female,0,0,0,Toyota,RAV4,2014,Kia,Sportage,2016
AK787815,03/20/2025,21:41:43,Yukon-Koyukuk,57.918158,-162.806167,2,8,failure_to_yield,fatigue,2,2,0,normal,43,Female,0,0,0,Honda,CR-V,2011,Ford,F-150,2015
AK013562,01/20/2025,17:29:18,Anchorage,67.170567,-133.311652,2,2,distracted,NA,2,0,0,normal,29,Female,0,0,0,Kia,Sportage,2004,Nissan,Rogue,2008
AK470921,07/18/2023,01:23:16,Kenai Peninsula,57.468032,-140.29903,2,6,speeding,impaired,3,3,1,wet,64,Female,1,0,1,Subaru,Outback,2007,Ford,F-150,2019
AK556637,12/13/2025,21:39:30,Anchorage,68.498653,-134.375685,2,2,wildlife,NA,1,1,0,normal,34,Male,0,0,0,Toyota,RAV4,2017,Dodge,Charger,2015
AK175923,06/20/2025,11:30:33,Anchorage,66.52764,-168.863667,2,6,distracted,fatigue,1,0,0,normal,33,Male,0,0,0,Mazda,CX-5,2012,Mazda,CX-5,2008
AK406991,02/16/2024,22:26:07,Fairbanks North Star,54.766645,-148.534187,2,3,other,NA,1,1,0,wet,46,Female,0,0,0,Kia,Sportage,2016,Mazda,CX-5,2018
AK943376,12/21/2024,02:48:42,Fairbanks North Star,59.91386,-142.391317,2,2,speeding,NA,2,0,0,normal,36,Female,0,0,0,Subaru,Outback,2009,Volkswagen,Jetta,2017
AK085012,06/15/2022,08:17:14,Matanuska-Susitna,58.382268,-131.374524,1,1,wildlife,distracted,1,0,0,normal,30,Female,0,0,0,Honda,CR-V,2016,NA,NA,NA
AK092198,02/27/2022,05:28:51,Kenai Peninsula,64.319076,-137.346352,2,7,other,NA,3,3,0,wet,41,Male,0,0,0,Dodge,Charger,2012,Subaru,Outback,2021
AK111406,08/01/2025,08:57:06,Yukon-Koyukuk,67.491266,-156.532444,1,1,fatigue,NA,1,0,0,icy,32,Female,0,0,0,Ford,F-150,2009,NA,NA,NA
AK617864,02/08/2022,22:50:00,Yukon-Koyukuk,66.111093,-133.042859,1,1,wildlife,NA,3,1,0,wet,39,Male,0,0,0,Mazda,CX-5,2019,NA,NA,NA
AK382026,05/23/2025,14:47:58,Prince of Wales-Hyder,58.915974,-165.060767,2,2,impaired,road_defect,2,0,0,normal,16,Female,0,0,0,Dodge,Charger,2010,Dodge,Charger,2020
AK321357,11/07/2024,03:19:02,Anchorage,57.445976,-132.73383,2,4,speeding,NA,2,4,0,normal,27,Female,0,0,0,Dodge,Charger,2012,Toyota,RAV4,2012
AK466327,07/23/2024,02:33:23,Anchorage,70.153476,-139.3842,2,7,distracted,NA,3,3,0,normal,58,Male,1,0,1,Hyundai,Tucson,2015,Ram,1500,2019
AK904894,08/14/2024,13:58:58,Kenai Peninsula,70.511648,-131.982556,2,6,weather,fatigue,1,0,0,normal,37,Female,0,0,0,Chevrolet,Silverado,2020,Ford,F-150,2013
AK011078,01/30/2025,21:04:35,Matanuska-Susitna,56.180131,-161.179493,2,5,failure_to_yield,NA,2,1,0,wet,24,Male,0,0,0,Honda,CR-V,2009,Ford,F-150,2018
AK247135,09/14/2023,20:59:20,Matanuska-Susitna,68.572516,-147.752044,2,2,weather,NA,2,0,0,normal,35,Female,0,0,0,Chevrolet,Silverado,2001,Volkswagen,Jetta,2010
AK673018,10/15/2024,14:50:02,Juneau,59.889775,-155.955507,1,1,failure_to_yield,NA,2,1,0,normal,48,Female,1,0,1,Ford,F-150,2012,NA,NA,NA
AK980829,11/17/2025,01:25:51,Petersburg,62.686525,-142.414408,2,8,other,NA,1,0,0,normal,50,Female,0,0,0,Chevrolet,Silverado,2016,Chevrolet,Silverado,2021
AK053253,11/03/2025,10:21:31,Matanuska-Susitna,64.349533,-133.273765,2,8,wildlife,NA,1,0,0,wet,31,Male,0,0,0,Jeep,Grand Cherokee,2014,Toyota,RAV4,2018
AK726003,05/11/2023,16:09:35,Matanuska-Susitna,60.494714,-136.397872,1,1,speeding,speeding,2,1,0,normal,32,Male,0,0,0,Ram,1500,2008,NA,NA,NA
AK767007,06/23/2023,08:09:24,Anchorage,69.417361,-147.563467,2,5,failure_to_yield,road_defect,2,1,0,icy,16,Male,0,0,0,Toyota,RAV4,2012,Ram,1500,2004
AK849256,03/25/2025,18:26:47,Anchorage,61.89738,-141.433009,2,2,distracted,NA,2,0,0,normal,40,Male,1,0,1,Mazda,CX-5,2012,Jeep,Grand Cherokee,2011
AK332017,08/23/2022,04:58:44,Bethel,67.939754,-146.354005,2,4,fatigue,NA,1,0,0,wet,23,Male,0,0,0,Mazda,CX-5,2014,Subaru,Outback,2009
AK192690,10/18/2025,17:20:27,Kenai Peninsula,63.302784,-159.480778,1,3,failure_to_yield,distracted,1,0,0,wet,37,Male,0,0,0,Kia,Sportage,2013,NA,NA,NA
AK871183,11/05/2024,09:05:36,Sitka,59.147826,-131.159675,2,8,speeding,wildlife,1,0,0,normal,42,Female,0,0,0,Toyota,RAV4,2017,Subaru,Outback,2010
AK427473,06/25/2023,11:15:42,Anchorage,57.839485,-151.920112,1,1,wildlife,NA,1,0,0,normal,42,Male,0,0,0,Chevrolet,Silverado,2009,NA,NA,NA
AK395657,03/23/2022,09:53:36,Anchorage,54.86911,-147.724349,2,3,weather,NA,3,3,0,icy,47,Male,0,0,0,Nissan,Rogue,2014,Ram,1500,2018
AK739829,07/31/2024,05:53:26,Matanuska-Susitna,69.7407,-162.292165,1,2,distracted,failure_to_yield,1,0,0,normal,57,Male,0,0,0,Ram,1500,2024,NA,NA,NA
AK030689,06/08/2023,20:02:50,Ketchikan Gateway,67.161779,-167.845127,1,1,speeding,speeding,2,1,0,normal,30,Female,0,0,0,Subaru,Outback,2017,NA,NA,NA
AK755427,08/27/2025,14:09:12,Juneau,68.501548,-133.832773,2,7,weather,NA,2,0,0,normal,16,Male,0,0,0,Subaru,Outback,2009,Dodge,Charger,2015
AK241928,12/20/2024,04:10:09,Kenai Peninsula,61.597331,-150.419177,2,4,speeding,impaired,2,0,0,normal,52,Male,0,0,0,Chevrolet,Silverado,2024,Nissan,Rogue,2013
AK686271,04/15/2023,07:14:17,Anchorage,60.963572,-132.548874,2,5,weather,NA,1,0,0,wet,22,Male,0,0,0,Dodge,Charger,2009,Kia,Sportage,2020
AK728805,02/04/2022,14:08:39,Matanuska-Susitna,65.319374,-142.743044,1,1,other,distracted,2,1,0,icy,56,Male,0,0,0,GMC,Sierra,2011,NA,NA,NA
AK382419,09/07/2023,04:39:18,Matanuska-Susitna,56.0282,-134.303622,2,5,weather,NA,1,0,0,normal,47,Female,0,0,0,Toyota,RAV4,2007,Kia,Sportage,2014
AK622610,01/29/2024,05:20:06,Anchorage,58.97583,-153.321279,2,2,wildlife,speeding,1,1,0,icy,42,Female,0,0,0,Chevrolet,Silverado,2001,Toyota,RAV4,2012
AK813230,07/26/2022,00:10:48,Bethel,66.941012,-158.217012,2,3,fatigue,failure_to_yield,2,1,0,wet,56,Female,0,0,0,Volkswagen,Jetta,2011,Chevrolet,Silverado,2004
AK875063,10/16/2025,08:40:47,Matanuska-Susitna,56.527229,-150.171279,2,3,failure_to_yield,NA,1,0,0,normal,24,Female,0,0,0,Chevrolet,Silverado,2000,Honda,CR-V,2017
AK075027,02/25/2023,17:54:44,Kenai Peninsula,68.122271,-145.668948,2,4,fatigue,fatigue,2,1,0,icy,36,Male,0,0,0,Ford,F-150,2009,Ford,F-150,2015
AK025282,07/10/2023,00:45:24,Bethel,54.88215,-163.230046,2,7,distracted,NA,1,0,0,normal,44,Male,0,0,0,Subaru,Outback,2011,Nissan,Rogue,2013
AK232646,08/26/2022,05:11:53,North Slope,68.344403,-132.559335,1,2,speeding,speeding,3,2,1,wet,56,Male,0,0,0,Subaru,Outback,2010,NA,NA,NA
AK731798,09/01/2022,11:30:02,Aleutians East,64.028728,-162.88853,1,2,speeding,NA,3,2,0,wet,47,Female,0,0,0,Toyota,RAV4,2014,NA,NA,NA
AK768792,06/29/2022,09:39:14,Matanuska-Susitna,69.414047,-155.664244,2,4,failure_to_yield,failure_to_yield,2,0,0,icy,42,Male,0,0,0,Dodge,Charger,2011,Nissan,Rogue,2016
AK702131,03/15/2025,14:56:55,Matanuska-Susitna,70.905558,-132.265961,2,7,impaired,NA,1,2,0,normal,59,Male,0,0,0,Chevrolet,Silverado,2010,Dodge,Charger,2020
AK965167,09/18/2025,23:43:31,Juneau,68.187295,-136.619526,2,2,failure_to_yield,wildlife,2,1,0,normal,40,Male,0,0,0,Subaru,Outback,2017,Mazda,CX-5,2010
AK599570,06/21/2024,17:40:43,Anchorage,60.910556,-132.264485,2,2,impaired,NA,1,0,0,normal,50,Male,0,0,0,Jeep,Grand Cherokee,2022,Honda,CR-V,2006
AK200170,04/30/2022,11:06:55,Ketchikan Gateway,65.404677,-166.496124,2,7,wildlife,NA,1,1,0,normal,35,Male,0,0,0,Volkswagen,Jetta,2012,Jeep,Grand Cherokee,2013
AK247798,05/15/2025,05:32:45,Nome,67.130868,-136.757414,2,2,speeding,distracted,3,2,0,normal,16,Female,0,0,0,Toyota,RAV4,2013,Mazda,CX-5,2003
AK844388,06/22/2025,20:16:19,North Slope,66.141556,-136.781355,2,7,failure_to_yield,NA,1,0,0,normal,20,Female,0,0,0,Ford,F-150,2019,Volkswagen,Jetta,2015
AK131187,05/31/2025,11:50:54,Petersburg,66.268648,-147.952595,1,2,speeding,NA,2,1,0,icy,26,Male,0,0,0,Subaru,Outback,2015,NA,NA,NA
